Naturais,B + 49,Ciclo Perfeito,B / C,D posterior – D atual
1,49,8640000,"0,00000567129629629630","0,00000567129629629630"
2,98,8640000,"0,00001134259259259260","0,00000567129629629629"
3,147,8640000,"0,00001701388888888890","0,00000567129629629630"
4,196,8640000,"0,00002268518518518520","0,00000567129629629630"
5,245,8640000,"0,00002835648148148150","0,00000567129629629629"
6,294,8640000,"0,00003402777777777780","0,00000567129629629630"
7,343,8640000,"0,00003969907407407410","0,00000567129629629630"
8,392,8640000,"0,00004537037037037040","0,00000567129629629630"
9,441,8640000,"0,00005104166666666670","0,00000567129629629630"
10,490,8640000,"0,00005671296296296300","0,00000567129629629630"
11,539,8640000,"0,00006238425925925930","0,00000567129629629629"
12,588,8640000,"0,00006805555555555560","0,00000567129629629630"
13,637,8640000,"0,00007372685185185190","0,00000567129629629629"
14,686,8640000,"0,00007939814814814810","0,00000567129629629630"
15,735,8640000,"0,00008506944444444440","0,00000567129629629630"
16,784,8640000,"0,00009074074074074070","0,00000567129629629629"
17,833,8640000,"0,00009641203703703700","0,00000567129629629630"
18,882,8640000,"0,00010208333333333300","0,00000567129629629629"
19,931,8640000,"0,00010775462962963000","0,00000567129629629630"
20,980,8640000,"0,00011342592592592600","0,00000567129629629629"
21,1029,8640000,"0,00011909722222222200","0,00000567129629629630"
22,1078,8640000,"0,00012476851851851900","0,00000567129629629629"
23,1127,8640000,"0,00013043981481481500","0,00000567129629629629"
24,1176,8640000,"0,00013611111111111100","0,00000567129629629632"
25,1225,8640000,"0,00014178240740740700","0,00000567129629629629"
26,1274,8640000,"0,00014745370370370400","0,00000567129629629629"
27,1323,8640000,"0,00015312500000000000","0,00000567129629629629"
28,1372,8640000,"0,00015879629629629600","0,00000567129629629632"
29,1421,8640000,"0,00016446759259259300","0,00000567129629629629"
30,1470,8640000,"0,00017013888888888900","0,00000567129629629629"
31,1519,8640000,"0,00017581018518518500","0,00000567129629629632"
32,1568,8640000,"0,00018148148148148100","0,00000567129629629629"
33,1617,8640000,"0,00018715277777777800","0,00000567129629629629"
34,1666,8640000,"0,00019282407407407400","0,00000567129629629629"
35,1715,8640000,"0,00019849537037037000","0,00000567129629629632"
36,1764,8640000,"0,00020416666666666700","0,00000567129629629629"
37,1813,8640000,"0,00020983796296296300","0,00000567129629629629"
38,1862,8640000,"0,00021550925925925900","0,00000567129629629629"
39,1911,8640000,"0,00022118055555555600","0,00000567129629629632"
40,1960,8640000,"0,00022685185185185200","0,00000567129629629629"
41,2009,8640000,"0,00023252314814814800","0,00000567129629629629"
42,2058,8640000,"0,00023819444444444400","0,00000567129629629629"
43,2107,8640000,"0,00024386574074074100","0,00000567129629629632"
44,2156,8640000,"0,00024953703703703700","0,00000567129629629626"
45,2205,8640000,"0,00025520833333333300","0,00000567129629629632"
46,2254,8640000,"0,00026087962962963000","0,00000567129629629632"
47,2303,8640000,"0,00026655092592592600","0,00000567129629629626"
48,2352,8640000,"0,00027222222222222200","0,00000567129629629632"
49,2401,8640000,"0,00027789351851851900","0,00000567129629629632"
50,2450,8640000,"0,00028356481481481500","0,00000567129629629626"
51,2499,8640000,"0,00028923611111111100","0,00000567129629629632"
52,2548,8640000,"0,00029490740740740700","0,00000567129629629632"
53,2597,8640000,"0,00030057870370370400","0,00000567129629629626"
54,2646,8640000,"0,00030625000000000000","0,00000567129629629632"
55,2695,8640000,"0,00031192129629629600","0,00000567129629629626"
56,2744,8640000,"0,00031759259259259300","0,00000567129629629632"
57,2793,8640000,"0,00032326388888888900","0,00000567129629629632"
58,2842,8640000,"0,00032893518518518500","0,00000567129629629626"
59,2891,8640000,"0,00033460648148148100","0,00000567129629629632"
60,2940,8640000,"0,00034027777777777800","0,00000567129629629632"
61,2989,8640000,"0,00034594907407407400","0,00000567129629629626"
62,3038,8640000,"0,00035162037037037000","0,00000567129629629632"
63,3087,8640000,"0,00035729166666666700","0,00000567129629629632"
64,3136,8640000,"0,00036296296296296300","0,00000567129629629626"
65,3185,8640000,"0,00036863425925925900","0,00000567129629629632"
66,3234,8640000,"0,00037430555555555600","0,00000567129629629626"
67,3283,8640000,"0,00037997685185185200","0,00000567129629629632"
68,3332,8640000,"0,00038564814814814800","0,00000567129629629632"
69,3381,8640000,"0,00039131944444444400","0,00000567129629629626"
70,3430,8640000,"0,00039699074074074100","0,00000567129629629632"
71,3479,8640000,"0,00040266203703703700","0,00000567129629629632"
72,3528,8640000,"0,00040833333333333300","0,00000567129629629626"
73,3577,8640000,"0,00041400462962963000","0,00000567129629629632"
74,3626,8640000,"0,00041967592592592600","0,00000567129629629626"
75,3675,8640000,"0,00042534722222222200","0,00000567129629629632"
76,3724,8640000,"0,00043101851851851800","0,00000567129629629632"
77,3773,8640000,"0,00043668981481481500","0,00000567129629629626"
78,3822,8640000,"0,00044236111111111100","0,00000567129629629632"
79,3871,8640000,"0,00044803240740740700","0,00000567129629629632"
80,3920,8640000,"0,00045370370370370400","0,00000567129629629626"
81,3969,8640000,"0,00045937500000000000","0,00000567129629629632"
82,4018,8640000,"0,00046504629629629600","0,00000567129629629632"
83,4067,8640000,"0,00047071759259259300","0,00000567129629629626"
84,4116,8640000,"0,00047638888888888900","0,00000567129629629632"
85,4165,8640000,"0,00048206018518518500","0,00000567129629629626"
86,4214,8640000,"0,00048773148148148100","0,00000567129629629637"
87,4263,8640000,"0,00049340277777777800","0,00000567129629629626"
88,4312,8640000,"0,00049907407407407400","0,00000567129629629626"
89,4361,8640000,"0,00050474537037037000","0,00000567129629629626"
90,4410,8640000,"0,00051041666666666700","0,00000567129629629637"
91,4459,8640000,"0,00051608796296296300","0,00000567129629629626"
