Naturais,B + 5,Ciclo Perfeito,B / C,D posterior – D atual
1,5,8640000,"0,00000057870370370370","0,00000057870370370370"
2,10,8640000,"0,00000115740740740741","0,00000057870370370370"
3,15,8640000,"0,00000173611111111111","0,00000057870370370370"
4,20,8640000,"0,00000231481481481481","0,00000057870370370370"
5,25,8640000,"0,00000289351851851852","0,00000057870370370370"
6,30,8640000,"0,00000347222222222222","0,00000057870370370370"
7,35,8640000,"0,00000405092592592593","0,00000057870370370370"
8,40,8640000,"0,00000462962962962963","0,00000057870370370370"
9,45,8640000,"0,00000520833333333333","0,00000057870370370370"
10,50,8640000,"0,00000578703703703704","0,00000057870370370370"
11,55,8640000,"0,00000636574074074074","0,00000057870370370370"
12,60,8640000,"0,00000694444444444445","0,00000057870370370370"
13,65,8640000,"0,00000752314814814815","0,00000057870370370370"
14,70,8640000,"0,00000810185185185185","0,00000057870370370370"
15,75,8640000,"0,00000868055555555556","0,00000057870370370370"
16,80,8640000,"0,00000925925925925926","0,00000057870370370370"
17,85,8640000,"0,00000983796296296296","0,00000057870370370370"
18,90,8640000,"0,00001041666666666670","0,00000057870370370370"
19,95,8640000,"0,00001099537037037040","0,00000057870370370370"
20,100,8640000,"0,00001157407407407410","0,00000057870370370370"
21,105,8640000,"0,00001215277777777780","0,00000057870370370370"
22,110,8640000,"0,00001273148148148150","0,00000057870370370371"
23,115,8640000,"0,00001331018518518520","0,00000057870370370370"
24,120,8640000,"0,00001388888888888890","0,00000057870370370370"
25,125,8640000,"0,00001446759259259260","0,00000057870370370370"
26,130,8640000,"0,00001504629629629630","0,00000057870370370370"
27,135,8640000,"0,00001562500000000000","0,00000057870370370370"
28,140,8640000,"0,00001620370370370370","0,00000057870370370370"
29,145,8640000,"0,00001678240740740740","0,00000057870370370370"
30,150,8640000,"0,00001736111111111110","0,00000057870370370370"
31,155,8640000,"0,00001793981481481480","0,00000057870370370370"
32,160,8640000,"0,00001851851851851850","0,00000057870370370370"
33,165,8640000,"0,00001909722222222220","0,00000057870370370370"
34,170,8640000,"0,00001967592592592590","0,00000057870370370370"
35,175,8640000,"0,00002025462962962960","0,00000057870370370370"
36,180,8640000,"0,00002083333333333330","0,00000057870370370370"
37,185,8640000,"0,00002141203703703700","0,00000057870370370370"
38,190,8640000,"0,00002199074074074070","0,00000057870370370370"
39,195,8640000,"0,00002256944444444440","0,00000057870370370370"
40,200,8640000,"0,00002314814814814810","0,00000057870370370370"
41,205,8640000,"0,00002372685185185190","0,00000057870370370370"
42,210,8640000,"0,00002430555555555560","0,00000057870370370370"
43,215,8640000,"0,00002488425925925930","0,00000057870370370370"
44,220,8640000,"0,00002546296296296300","0,00000057870370370371"
45,225,8640000,"0,00002604166666666670","0,00000057870370370370"
46,230,8640000,"0,00002662037037037040","0,00000057870370370370"
47,235,8640000,"0,00002719907407407410","0,00000057870370370370"
48,240,8640000,"0,00002777777777777780","0,00000057870370370370"
49,245,8640000,"0,00002835648148148150","0,00000057870370370370"
50,250,8640000,"0,00002893518518518520","0,00000057870370370370"
51,255,8640000,"0,00002951388888888890","0,00000057870370370370"
52,260,8640000,"0,00003009259259259260","0,00000057870370370370"
53,265,8640000,"0,00003067129629629630","0,00000057870370370371"
54,270,8640000,"0,00003125000000000000","0,00000057870370370370"
55,275,8640000,"0,00003182870370370370","0,00000057870370370371"
56,280,8640000,"0,00003240740740740740","0,00000057870370370370"
57,285,8640000,"0,00003298611111111110","0,00000057870370370371"
58,290,8640000,"0,00003356481481481480","0,00000057870370370370"
59,295,8640000,"0,00003414351851851850","0,00000057870370370371"
60,300,8640000,"0,00003472222222222220","0,00000057870370370371"
61,305,8640000,"0,00003530092592592590","0,00000057870370370370"
62,310,8640000,"0,00003587962962962960","0,00000057870370370371"
63,315,8640000,"0,00003645833333333330","0,00000057870370370370"
64,320,8640000,"0,00003703703703703700","0,00000057870370370371"
65,325,8640000,"0,00003761574074074070","0,00000057870370370370"
66,330,8640000,"0,00003819444444444440","0,00000057870370370371"
67,335,8640000,"0,00003877314814814820","0,00000057870370370370"
68,340,8640000,"0,00003935185185185190","0,00000057870370370371"
69,345,8640000,"0,00003993055555555560","0,00000057870370370370"
70,350,8640000,"0,00004050925925925930","0,00000057870370370371"
71,355,8640000,"0,00004108796296296300","0,00000057870370370370"
72,360,8640000,"0,00004166666666666670","0,00000057870370370371"
73,365,8640000,"0,00004224537037037040","0,00000057870370370370"
74,370,8640000,"0,00004282407407407410","0,00000057870370370371"
75,375,8640000,"0,00004340277777777780","0,00000057870370370370"
76,380,8640000,"0,00004398148148148150","0,00000057870370370371"
77,385,8640000,"0,00004456018518518520","0,00000057870370370370"
78,390,8640000,"0,00004513888888888890","0,00000057870370370371"
79,395,8640000,"0,00004571759259259260","0,00000057870370370370"
80,400,8640000,"0,00004629629629629630","0,00000057870370370371"
81,405,8640000,"0,00004687500000000000","0,00000057870370370370"
82,410,8640000,"0,00004745370370370370","0,00000057870370370371"
83,415,8640000,"0,00004803240740740740","0,00000057870370370370"
84,420,8640000,"0,00004861111111111110","0,00000057870370370371"
85,425,8640000,"0,00004918981481481480","0,00000057870370370370"
86,430,8640000,"0,00004976851851851850","0,00000057870370370371"
87,435,8640000,"0,00005034722222222220","0,00000057870370370370"
88,440,8640000,"0,00005092592592592590","0,00000057870370370371"
89,445,8640000,"0,00005150462962962960","0,00000057870370370371"
90,450,8640000,"0,00005208333333333330","0,00000057870370370370"
91,455,8640000,"0,00005266203703703700","0,00000057870370370371"
92,460,8640000,"0,00005324074074074070","0,00000057870370370370"
93,465,8640000,"0,00005381944444444440","0,00000057870370370371"
94,470,8640000,"0,00005439814814814820","0,00000057870370370370"
95,475,8640000,"0,00005497685185185190","0,00000057870370370371"
96,480,8640000,"0,00005555555555555560","0,00000057870370370370"
97,485,8640000,"0,00005613425925925930","0,00000057870370370371"
98,490,8640000,"0,00005671296296296300","0,00000057870370370370"
99,495,8640000,"0,00005729166666666670","0,00000057870370370371"
100,500,8640000,"0,00005787037037037040","0,00000057870370370370"
101,505,8640000,"0,00005844907407407410","0,00000057870370370371"
102,510,8640000,"0,00005902777777777780","0,00000057870370370370"
103,515,8640000,"0,00005960648148148150","0,00000057870370370371"
104,520,8640000,"0,00006018518518518520","0,00000057870370370370"
105,525,8640000,"0,00006076388888888890","0,00000057870370370370"
106,530,8640000,"0,00006134259259259260","0,00000057870370370371"
107,535,8640000,"0,00006192129629629630","0,00000057870370370370"
108,540,8640000,"0,00006250000000000000","0,00000057870370370370"
109,545,8640000,"0,00006307870370370370","0,00000057870370370370"
110,550,8640000,"0,00006365740740740740","0,00000057870370370371"
111,555,8640000,"0,00006423611111111110","0,00000057870370370370"
112,560,8640000,"0,00006481481481481480","0,00000057870370370370"
113,565,8640000,"0,00006539351851851850","0,00000057870370370370"
114,570,8640000,"0,00006597222222222220","0,00000057870370370371"
115,575,8640000,"0,00006655092592592590","0,00000057870370370370"
116,580,8640000,"0,00006712962962962960","0,00000057870370370370"
117,585,8640000,"0,00006770833333333330","0,00000057870370370370"
118,590,8640000,"0,00006828703703703700","0,00000057870370370371"
119,595,8640000,"0,00006886574074074070","0,00000057870370370370"
120,600,8640000,"0,00006944444444444440","0,00000057870370370370"
121,605,8640000,"0,00007002314814814810","0,00000057870370370371"
122,610,8640000,"0,00007060185185185190","0,00000057870370370370"
123,615,8640000,"0,00007118055555555560","0,00000057870370370370"
124,620,8640000,"0,00007175925925925930","0,00000057870370370370"
125,625,8640000,"0,00007233796296296300","0,00000057870370370371"
126,630,8640000,"0,00007291666666666670","0,00000057870370370370"
127,635,8640000,"0,00007349537037037040","0,00000057870370370370"
128,640,8640000,"0,00007407407407407410","0,00000057870370370370"
129,645,8640000,"0,00007465277777777780","0,00000057870370370371"
130,650,8640000,"0,00007523148148148150","0,00000057870370370370"
131,655,8640000,"0,00007581018518518520","0,00000057870370370370"
132,660,8640000,"0,00007638888888888890","0,00000057870370370370"
133,665,8640000,"0,00007696759259259260","0,00000057870370370371"
134,670,8640000,"0,00007754629629629630","0,00000057870370370370"
135,675,8640000,"0,00007812500000000000","0,00000057870370370370"
136,680,8640000,"0,00007870370370370370","0,00000057870370370370"
137,685,8640000,"0,00007928240740740740","0,00000057870370370371"
138,690,8640000,"0,00007986111111111110","0,00000057870370370370"
139,695,8640000,"0,00008043981481481480","0,00000057870370370370"
140,700,8640000,"0,00008101851851851850","0,00000057870370370370"
141,705,8640000,"0,00008159722222222220","0,00000057870370370371"
142,710,8640000,"0,00008217592592592590","0,00000057870370370370"
143,715,8640000,"0,00008275462962962960","0,00000057870370370370"
144,720,8640000,"0,00008333333333333330","0,00000057870370370370"
145,725,8640000,"0,00008391203703703700","0,00000057870370370371"
146,730,8640000,"0,00008449074074074070","0,00000057870370370370"
147,735,8640000,"0,00008506944444444440","0,00000057870370370370"
148,740,8640000,"0,00008564814814814810","0,00000057870370370370"
149,745,8640000,"0,00008622685185185190","0,00000057870370370371"
150,750,8640000,"0,00008680555555555560","0,00000057870370370370"
151,755,8640000,"0,00008738425925925930","0,00000057870370370370"
152,760,8640000,"0,00008796296296296300","0,00000057870370370371"
153,765,8640000,"0,00008854166666666670","0,00000057870370370370"
154,770,8640000,"0,00008912037037037040","0,00000057870370370370"
155,775,8640000,"0,00008969907407407410","0,00000057870370370370"
156,780,8640000,"0,00009027777777777780","0,00000057870370370371"
157,785,8640000,"0,00009085648148148150","0,00000057870370370370"
158,790,8640000,"0,00009143518518518520","0,00000057870370370370"
159,795,8640000,"0,00009201388888888890","0,00000057870370370370"
160,800,8640000,"0,00009259259259259260","0,00000057870370370371"
161,805,8640000,"0,00009317129629629630","0,00000057870370370370"
162,810,8640000,"0,00009375000000000000","0,00000057870370370370"
163,815,8640000,"0,00009432870370370370","0,00000057870370370370"
164,820,8640000,"0,00009490740740740740","0,00000057870370370371"
165,825,8640000,"0,00009548611111111110","0,00000057870370370370"
166,830,8640000,"0,00009606481481481480","0,00000057870370370370"
167,835,8640000,"0,00009664351851851850","0,00000057870370370370"
168,840,8640000,"0,00009722222222222220","0,00000057870370370371"
169,845,8640000,"0,00009780092592592590","0,00000057870370370370"
170,850,8640000,"0,00009837962962962960","0,00000057870370370370"
171,855,8640000,"0,00009895833333333330","0,00000057870370370370"
172,860,8640000,"0,00009953703703703700","0,00000057870370370371"
173,865,8640000,"0,00010011574074074100","0,00000057870370370370"
174,870,8640000,"0,00010069444444444400","0,00000057870370370370"
175,875,8640000,"0,00010127314814814800","0,00000057870370370370"
176,880,8640000,"0,00010185185185185200","0,00000057870370370371"
177,885,8640000,"0,00010243055555555600","0,00000057870370370370"
178,890,8640000,"0,00010300925925925900","0,00000057870370370370"
179,895,8640000,"0,00010358796296296300","0,00000057870370370371"
180,900,8640000,"0,00010416666666666700","0,00000057870370370370"
181,905,8640000,"0,00010474537037037000","0,00000057870370370370"
182,910,8640000,"0,00010532407407407400","0,00000057870370370370"
183,915,8640000,"0,00010590277777777800","0,00000057870370370371"
184,920,8640000,"0,00010648148148148100","0,00000057870370370370"
185,925,8640000,"0,00010706018518518500","0,00000057870370370370"
186,930,8640000,"0,00010763888888888900","0,00000057870370370370"
187,935,8640000,"0,00010821759259259300","0,00000057870370370371"
188,940,8640000,"0,00010879629629629600","0,00000057870370370370"
189,945,8640000,"0,00010937500000000000","0,00000057870370370370"
190,950,8640000,"0,00010995370370370400","0,00000057870370370370"
191,955,8640000,"0,00011053240740740700","0,00000057870370370371"
192,960,8640000,"0,00011111111111111100","0,00000057870370370370"
193,965,8640000,"0,00011168981481481500","0,00000057870370370370"
194,970,8640000,"0,00011226851851851900","0,00000057870370370370"
195,975,8640000,"0,00011284722222222200","0,00000057870370370371"
