Naturais,B + 52,Ciclo Perfeito,B / C,D posterior – D atual
1,52,8640000,"0,00000601851851851852","0,00000601851851851852"
2,104,8640000,"0,00001203703703703700","0,00000601851851851852"
3,156,8640000,"0,00001805555555555560","0,00000601851851851852"
4,208,8640000,"0,00002407407407407410","0,00000601851851851852"
5,260,8640000,"0,00003009259259259260","0,00000601851851851852"
6,312,8640000,"0,00003611111111111110","0,00000601851851851852"
7,364,8640000,"0,00004212962962962960","0,00000601851851851852"
8,416,8640000,"0,00004814814814814820","0,00000601851851851852"
9,468,8640000,"0,00005416666666666670","0,00000601851851851852"
10,520,8640000,"0,00006018518518518520","0,00000601851851851852"
11,572,8640000,"0,00006620370370370370","0,00000601851851851851"
12,624,8640000,"0,00007222222222222220","0,00000601851851851852"
13,676,8640000,"0,00007824074074074070","0,00000601851851851852"
14,728,8640000,"0,00008425925925925930","0,00000601851851851851"
15,780,8640000,"0,00009027777777777780","0,00000601851851851852"
16,832,8640000,"0,00009629629629629630","0,00000601851851851852"
17,884,8640000,"0,00010231481481481500","0,00000601851851851851"
18,936,8640000,"0,00010833333333333300","0,00000601851851851852"
19,988,8640000,"0,00011435185185185200","0,00000601851851851852"
20,1040,8640000,"0,00012037037037037000","0,00000601851851851851"
21,1092,8640000,"0,00012638888888888900","0,00000601851851851854"
22,1144,8640000,"0,00013240740740740700","0,00000601851851851851"
23,1196,8640000,"0,00013842592592592600","0,00000601851851851851"
24,1248,8640000,"0,00014444444444444400","0,00000601851851851854"
25,1300,8640000,"0,00015046296296296300","0,00000601851851851851"
26,1352,8640000,"0,00015648148148148100","0,00000601851851851851"
27,1404,8640000,"0,00016250000000000000","0,00000601851851851854"
28,1456,8640000,"0,00016851851851851900","0,00000601851851851851"
29,1508,8640000,"0,00017453703703703700","0,00000601851851851851"
30,1560,8640000,"0,00018055555555555600","0,00000601851851851854"
31,1612,8640000,"0,00018657407407407400","0,00000601851851851851"
32,1664,8640000,"0,00019259259259259300","0,00000601851851851851"
33,1716,8640000,"0,00019861111111111100","0,00000601851851851854"
34,1768,8640000,"0,00020462962962963000","0,00000601851851851851"
35,1820,8640000,"0,00021064814814814800","0,00000601851851851851"
36,1872,8640000,"0,00021666666666666700","0,00000601851851851854"
37,1924,8640000,"0,00022268518518518500","0,00000601851851851851"
38,1976,8640000,"0,00022870370370370400","0,00000601851851851851"
39,2028,8640000,"0,00023472222222222200","0,00000601851851851854"
40,2080,8640000,"0,00024074074074074100","0,00000601851851851854"
41,2132,8640000,"0,00024675925925925900","0,00000601851851851848"
42,2184,8640000,"0,00025277777777777800","0,00000601851851851854"
43,2236,8640000,"0,00025879629629629600","0,00000601851851851854"
44,2288,8640000,"0,00026481481481481500","0,00000601851851851848"
45,2340,8640000,"0,00027083333333333300","0,00000601851851851854"
46,2392,8640000,"0,00027685185185185200","0,00000601851851851854"
47,2444,8640000,"0,00028287037037037000","0,00000601851851851848"
48,2496,8640000,"0,00028888888888888900","0,00000601851851851854"
49,2548,8640000,"0,00029490740740740700","0,00000601851851851854"
50,2600,8640000,"0,00030092592592592600","0,00000601851851851848"
51,2652,8640000,"0,00030694444444444400","0,00000601851851851854"
52,2704,8640000,"0,00031296296296296300","0,00000601851851851854"
53,2756,8640000,"0,00031898148148148200","0,00000601851851851848"
54,2808,8640000,"0,00032500000000000000","0,00000601851851851854"
55,2860,8640000,"0,00033101851851851900","0,00000601851851851854"
56,2912,8640000,"0,00033703703703703700","0,00000601851851851848"
57,2964,8640000,"0,00034305555555555600","0,00000601851851851854"
58,3016,8640000,"0,00034907407407407400","0,00000601851851851854"
59,3068,8640000,"0,00035509259259259300","0,00000601851851851848"
60,3120,8640000,"0,00036111111111111100","0,00000601851851851854"
61,3172,8640000,"0,00036712962962963000","0,00000601851851851854"
62,3224,8640000,"0,00037314814814814800","0,00000601851851851848"
63,3276,8640000,"0,00037916666666666700","0,00000601851851851854"
64,3328,8640000,"0,00038518518518518500","0,00000601851851851854"
65,3380,8640000,"0,00039120370370370400","0,00000601851851851848"
66,3432,8640000,"0,00039722222222222200","0,00000601851851851854"
67,3484,8640000,"0,00040324074074074100","0,00000601851851851854"
68,3536,8640000,"0,00040925925925925900","0,00000601851851851848"
69,3588,8640000,"0,00041527777777777800","0,00000601851851851854"
70,3640,8640000,"0,00042129629629629600","0,00000601851851851854"
71,3692,8640000,"0,00042731481481481500","0,00000601851851851848"
72,3744,8640000,"0,00043333333333333300","0,00000601851851851854"
73,3796,8640000,"0,00043935185185185200","0,00000601851851851854"
74,3848,8640000,"0,00044537037037037000","0,00000601851851851848"
75,3900,8640000,"0,00045138888888888900","0,00000601851851851854"
76,3952,8640000,"0,00045740740740740700","0,00000601851851851854"
77,4004,8640000,"0,00046342592592592600","0,00000601851851851848"
78,4056,8640000,"0,00046944444444444400","0,00000601851851851854"
79,4108,8640000,"0,00047546296296296300","0,00000601851851851854"
80,4160,8640000,"0,00048148148148148200","0,00000601851851851848"
81,4212,8640000,"0,00048750000000000000","0,00000601851851851859"
82,4264,8640000,"0,00049351851851851900","0,00000601851851851848"
83,4316,8640000,"0,00049953703703703700","0,00000601851851851848"
84,4368,8640000,"0,00050555555555555600","0,00000601851851851859"
85,4420,8640000,"0,00051157407407407400","0,00000601851851851848"
86,4472,8640000,"0,00051759259259259300","0,00000601851851851848"
87,4524,8640000,"0,00052361111111111100","0,00000601851851851859"
88,4576,8640000,"0,00052962962962963000","0,00000601851851851848"
89,4628,8640000,"0,00053564814814814800","0,00000601851851851848"
90,4680,8640000,"0,00054166666666666700","0,00000601851851851859"
91,4732,8640000,"0,00054768518518518500","0,00000601851851851848"
92,4784,8640000,"0,00055370370370370400","0,00000601851851851848"
93,4836,8640000,"0,00055972222222222200","0,00000601851851851859"
94,4888,8640000,"0,00056574074074074100","0,00000601851851851848"
95,4940,8640000,"0,00057175925925925900","0,00000601851851851848"
96,4992,8640000,"0,00057777777777777800","0,00000601851851851859"
97,5044,8640000,"0,00058379629629629600","0,00000601851851851848"
98,5096,8640000,"0,00058981481481481500","0,00000601851851851848"
99,5148,8640000,"0,00059583333333333300","0,00000601851851851859"
100,5200,8640000,"0,00060185185185185200","0,00000601851851851848"
101,5252,8640000,"0,00060787037037037000","0,00000601851851851848"
102,5304,8640000,"0,00061388888888888900","0,00000601851851851859"
103,5356,8640000,"0,00061990740740740800","0,00000601851851851848"
104,5408,8640000,"0,00062592592592592600","0,00000601851851851848"
105,5460,8640000,"0,00063194444444444400","0,00000601851851851859"
106,5512,8640000,"0,00063796296296296300","0,00000601851851851848"
107,5564,8640000,"0,00064398148148148200","0,00000601851851851848"
108,5616,8640000,"0,00065000000000000000","0,00000601851851851859"
109,5668,8640000,"0,00065601851851851900","0,00000601851851851848"
110,5720,8640000,"0,00066203703703703700","0,00000601851851851848"
111,5772,8640000,"0,00066805555555555600","0,00000601851851851859"
112,5824,8640000,"0,00067407407407407400","0,00000601851851851848"
113,5876,8640000,"0,00068009259259259300","0,00000601851851851848"
114,5928,8640000,"0,00068611111111111100","0,00000601851851851859"
115,5980,8640000,"0,00069212962962963000","0,00000601851851851848"
116,6032,8640000,"0,00069814814814814800","0,00000601851851851848"
117,6084,8640000,"0,00070416666666666700","0,00000601851851851859"
118,6136,8640000,"0,00071018518518518500","0,00000601851851851848"
119,6188,8640000,"0,00071620370370370400","0,00000601851851851848"
120,6240,8640000,"0,00072222222222222200","0,00000601851851851859"
121,6292,8640000,"0,00072824074074074100","0,00000601851851851848"
122,6344,8640000,"0,00073425925925925900","0,00000601851851851848"
123,6396,8640000,"0,00074027777777777800","0,00000601851851851859"
124,6448,8640000,"0,00074629629629629600","0,00000601851851851848"
125,6500,8640000,"0,00075231481481481500","0,00000601851851851848"
126,6552,8640000,"0,00075833333333333300","0,00000601851851851859"
127,6604,8640000,"0,00076435185185185200","0,00000601851851851848"
128,6656,8640000,"0,00077037037037037000","0,00000601851851851848"
129,6708,8640000,"0,00077638888888888900","0,00000601851851851859"
130,6760,8640000,"0,00078240740740740800","0,00000601851851851848"
131,6812,8640000,"0,00078842592592592600","0,00000601851851851848"
132,6864,8640000,"0,00079444444444444500","0,00000601851851851859"
133,6916,8640000,"0,00080046296296296300","0,00000601851851851848"
134,6968,8640000,"0,00080648148148148200","0,00000601851851851848"
135,7020,8640000,"0,00081250000000000000","0,00000601851851851859"
136,7072,8640000,"0,00081851851851851900","0,00000601851851851848"
137,7124,8640000,"0,00082453703703703700","0,00000601851851851848"
138,7176,8640000,"0,00083055555555555600","0,00000601851851851859"
139,7228,8640000,"0,00083657407407407400","0,00000601851851851848"
140,7280,8640000,"0,00084259259259259300","0,00000601851851851848"
141,7332,8640000,"0,00084861111111111100","0,00000601851851851859"
142,7384,8640000,"0,00085462962962963000","0,00000601851851851848"
143,7436,8640000,"0,00086064814814814800","0,00000601851851851848"
144,7488,8640000,"0,00086666666666666700","0,00000601851851851859"
145,7540,8640000,"0,00087268518518518500","0,00000601851851851848"
146,7592,8640000,"0,00087870370370370400","0,00000601851851851848"
147,7644,8640000,"0,00088472222222222200","0,00000601851851851859"
148,7696,8640000,"0,00089074074074074100","0,00000601851851851848"
149,7748,8640000,"0,00089675925925925900","0,00000601851851851848"
