Naturais,B + 82,Ciclo Perfeito,B / C,D posterior – D atual
1,82,8640000,"0,00000949074074074074","0,00000949074074074074"
2,164,8640000,"0,00001898148148148150","0,00000949074074074074"
3,246,8640000,"0,00002847222222222220","0,00000949074074074074"
4,328,8640000,"0,00003796296296296300","0,00000949074074074074"
5,410,8640000,"0,00004745370370370370","0,00000949074074074074"
6,492,8640000,"0,00005694444444444450","0,00000949074074074074"
7,574,8640000,"0,00006643518518518520","0,00000949074074074074"
8,656,8640000,"0,00007592592592592590","0,00000949074074074074"
9,738,8640000,"0,00008541666666666670","0,00000949074074074074"
10,820,8640000,"0,00009490740740740740","0,00000949074074074075"
11,902,8640000,"0,00010439814814814800","0,00000949074074074074"
12,984,8640000,"0,00011388888888888900","0,00000949074074074075"
13,1066,8640000,"0,00012337962962963000","0,00000949074074074074"
14,1148,8640000,"0,00013287037037037000","0,00000949074074074074"
15,1230,8640000,"0,00014236111111111100","0,00000949074074074074"
16,1312,8640000,"0,00015185185185185200","0,00000949074074074074"
17,1394,8640000,"0,00016134259259259300","0,00000949074074074074"
18,1476,8640000,"0,00017083333333333300","0,00000949074074074074"
19,1558,8640000,"0,00018032407407407400","0,00000949074074074074"
20,1640,8640000,"0,00018981481481481500","0,00000949074074074074"
21,1722,8640000,"0,00019930555555555600","0,00000949074074074077"
22,1804,8640000,"0,00020879629629629600","0,00000949074074074074"
23,1886,8640000,"0,00021828703703703700","0,00000949074074074074"
24,1968,8640000,"0,00022777777777777800","0,00000949074074074074"
25,2050,8640000,"0,00023726851851851900","0,00000949074074074077"
26,2132,8640000,"0,00024675925925925900","0,00000949074074074074"
27,2214,8640000,"0,00025625000000000000","0,00000949074074074074"
28,2296,8640000,"0,00026574074074074100","0,00000949074074074074"
29,2378,8640000,"0,00027523148148148200","0,00000949074074074074"
30,2460,8640000,"0,00028472222222222200","0,00000949074074074074"
31,2542,8640000,"0,00029421296296296300","0,00000949074074074074"
32,2624,8640000,"0,00030370370370370400","0,00000949074074074074"
33,2706,8640000,"0,00031319444444444400","0,00000949074074074074"
34,2788,8640000,"0,00032268518518518500","0,00000949074074074074"
35,2870,8640000,"0,00033217592592592600","0,00000949074074074074"
36,2952,8640000,"0,00034166666666666700","0,00000949074074074074"
37,3034,8640000,"0,00035115740740740700","0,00000949074074074074"
38,3116,8640000,"0,00036064814814814800","0,00000949074074074074"
39,3198,8640000,"0,00037013888888888900","0,00000949074074074074"
40,3280,8640000,"0,00037962962962963000","0,00000949074074074074"
41,3362,8640000,"0,00038912037037037000","0,00000949074074074074"
42,3444,8640000,"0,00039861111111111100","0,00000949074074074079"
43,3526,8640000,"0,00040810185185185200","0,00000949074074074074"
44,3608,8640000,"0,00041759259259259300","0,00000949074074074074"
45,3690,8640000,"0,00042708333333333300","0,00000949074074074074"
46,3772,8640000,"0,00043657407407407400","0,00000949074074074074"
47,3854,8640000,"0,00044606481481481500","0,00000949074074074074"
48,3936,8640000,"0,00045555555555555600","0,00000949074074074074"
49,4018,8640000,"0,00046504629629629600","0,00000949074074074074"
50,4100,8640000,"0,00047453703703703700","0,00000949074074074074"
51,4182,8640000,"0,00048402777777777800","0,00000949074074074079"
52,4264,8640000,"0,00049351851851851900","0,00000949074074074068"
53,4346,8640000,"0,00050300925925925900","0,00000949074074074079"
54,4428,8640000,"0,00051250000000000000","0,00000949074074074068"
55,4510,8640000,"0,00052199074074074100","0,00000949074074074079"
56,4592,8640000,"0,00053148148148148200","0,00000949074074074068"
57,4674,8640000,"0,00054097222222222200","0,00000949074074074079"
58,4756,8640000,"0,00055046296296296300","0,00000949074074074068"
59,4838,8640000,"0,00055995370370370400","0,00000949074074074079"
60,4920,8640000,"0,00056944444444444500","0,00000949074074074068"
61,5002,8640000,"0,00057893518518518500","0,00000949074074074079"
62,5084,8640000,"0,00058842592592592600","0,00000949074074074068"
63,5166,8640000,"0,00059791666666666700","0,00000949074074074079"
64,5248,8640000,"0,00060740740740740700","0,00000949074074074068"
65,5330,8640000,"0,00061689814814814800","0,00000949074074074079"
66,5412,8640000,"0,00062638888888888900","0,00000949074074074068"
67,5494,8640000,"0,00063587962962963000","0,00000949074074074079"
68,5576,8640000,"0,00064537037037037000","0,00000949074074074079"
69,5658,8640000,"0,00065486111111111100","0,00000949074074074068"
70,5740,8640000,"0,00066435185185185200","0,00000949074074074079"
71,5822,8640000,"0,00067384259259259300","0,00000949074074074068"
