Naturais,B + 45,Ciclo Perfeito,B / C,D posterior – D atual
1,45,8640000,"0,00000520833333333333","0,00000520833333333333"
2,90,8640000,"0,00001041666666666670","0,00000520833333333333"
3,135,8640000,"0,00001562500000000000","0,00000520833333333333"
4,180,8640000,"0,00002083333333333330","0,00000520833333333334"
5,225,8640000,"0,00002604166666666670","0,00000520833333333333"
6,270,8640000,"0,00003125000000000000","0,00000520833333333334"
7,315,8640000,"0,00003645833333333330","0,00000520833333333333"
8,360,8640000,"0,00004166666666666670","0,00000520833333333334"
9,405,8640000,"0,00004687500000000000","0,00000520833333333334"
10,450,8640000,"0,00005208333333333330","0,00000520833333333333"
11,495,8640000,"0,00005729166666666670","0,00000520833333333334"
12,540,8640000,"0,00006250000000000000","0,00000520833333333333"
13,585,8640000,"0,00006770833333333330","0,00000520833333333334"
14,630,8640000,"0,00007291666666666670","0,00000520833333333333"
15,675,8640000,"0,00007812500000000000","0,00000520833333333333"
16,720,8640000,"0,00008333333333333330","0,00000520833333333334"
17,765,8640000,"0,00008854166666666670","0,00000520833333333333"
18,810,8640000,"0,00009375000000000000","0,00000520833333333333"
19,855,8640000,"0,00009895833333333330","0,00000520833333333334"
20,900,8640000,"0,00010416666666666700","0,00000520833333333333"
21,945,8640000,"0,00010937500000000000","0,00000520833333333333"
22,990,8640000,"0,00011458333333333300","0,00000520833333333333"
23,1035,8640000,"0,00011979166666666700","0,00000520833333333334"
24,1080,8640000,"0,00012500000000000000","0,00000520833333333333"
25,1125,8640000,"0,00013020833333333300","0,00000520833333333333"
26,1170,8640000,"0,00013541666666666700","0,00000520833333333333"
27,1215,8640000,"0,00014062500000000000","0,00000520833333333336"
28,1260,8640000,"0,00014583333333333300","0,00000520833333333333"
29,1305,8640000,"0,00015104166666666700","0,00000520833333333333"
30,1350,8640000,"0,00015625000000000000","0,00000520833333333333"
31,1395,8640000,"0,00016145833333333300","0,00000520833333333333"
32,1440,8640000,"0,00016666666666666700","0,00000520833333333333"
33,1485,8640000,"0,00017187500000000000","0,00000520833333333336"
34,1530,8640000,"0,00017708333333333300","0,00000520833333333333"
35,1575,8640000,"0,00018229166666666700","0,00000520833333333333"
36,1620,8640000,"0,00018750000000000000","0,00000520833333333333"
37,1665,8640000,"0,00019270833333333300","0,00000520833333333333"
38,1710,8640000,"0,00019791666666666700","0,00000520833333333333"
39,1755,8640000,"0,00020312500000000000","0,00000520833333333336"
40,1800,8640000,"0,00020833333333333300","0,00000520833333333333"
41,1845,8640000,"0,00021354166666666700","0,00000520833333333333"
42,1890,8640000,"0,00021875000000000000","0,00000520833333333333"
43,1935,8640000,"0,00022395833333333300","0,00000520833333333333"
44,1980,8640000,"0,00022916666666666700","0,00000520833333333333"
45,2025,8640000,"0,00023437500000000000","0,00000520833333333333"
46,2070,8640000,"0,00023958333333333300","0,00000520833333333333"
47,2115,8640000,"0,00024479166666666700","0,00000520833333333336"
48,2160,8640000,"0,00025000000000000000","0,00000520833333333330"
49,2205,8640000,"0,00025520833333333300","0,00000520833333333336"
50,2250,8640000,"0,00026041666666666700","0,00000520833333333336"
51,2295,8640000,"0,00026562500000000000","0,00000520833333333330"
52,2340,8640000,"0,00027083333333333300","0,00000520833333333336"
53,2385,8640000,"0,00027604166666666700","0,00000520833333333330"
54,2430,8640000,"0,00028125000000000000","0,00000520833333333336"
55,2475,8640000,"0,00028645833333333300","0,00000520833333333336"
56,2520,8640000,"0,00029166666666666700","0,00000520833333333330"
57,2565,8640000,"0,00029687500000000000","0,00000520833333333336"
58,2610,8640000,"0,00030208333333333300","0,00000520833333333330"
59,2655,8640000,"0,00030729166666666700","0,00000520833333333336"
60,2700,8640000,"0,00031250000000000000","0,00000520833333333330"
61,2745,8640000,"0,00031770833333333300","0,00000520833333333336"
62,2790,8640000,"0,00032291666666666700","0,00000520833333333336"
63,2835,8640000,"0,00032812500000000000","0,00000520833333333330"
64,2880,8640000,"0,00033333333333333300","0,00000520833333333336"
65,2925,8640000,"0,00033854166666666700","0,00000520833333333330"
66,2970,8640000,"0,00034375000000000000","0,00000520833333333336"
67,3015,8640000,"0,00034895833333333300","0,00000520833333333336"
68,3060,8640000,"0,00035416666666666700","0,00000520833333333330"
69,3105,8640000,"0,00035937500000000000","0,00000520833333333336"
70,3150,8640000,"0,00036458333333333300","0,00000520833333333330"
71,3195,8640000,"0,00036979166666666700","0,00000520833333333336"
72,3240,8640000,"0,00037500000000000000","0,00000520833333333330"
73,3285,8640000,"0,00038020833333333300","0,00000520833333333336"
74,3330,8640000,"0,00038541666666666700","0,00000520833333333336"
75,3375,8640000,"0,00039062500000000000","0,00000520833333333330"
76,3420,8640000,"0,00039583333333333300","0,00000520833333333336"
77,3465,8640000,"0,00040104166666666700","0,00000520833333333330"
78,3510,8640000,"0,00040625000000000000","0,00000520833333333336"
79,3555,8640000,"0,00041145833333333300","0,00000520833333333336"
80,3600,8640000,"0,00041666666666666700","0,00000520833333333330"
81,3645,8640000,"0,00042187500000000000","0,00000520833333333336"
82,3690,8640000,"0,00042708333333333300","0,00000520833333333330"
83,3735,8640000,"0,00043229166666666700","0,00000520833333333336"
84,3780,8640000,"0,00043750000000000000","0,00000520833333333330"
85,3825,8640000,"0,00044270833333333300","0,00000520833333333336"
86,3870,8640000,"0,00044791666666666700","0,00000520833333333336"
87,3915,8640000,"0,00045312500000000000","0,00000520833333333330"
88,3960,8640000,"0,00045833333333333300","0,00000520833333333336"
89,4005,8640000,"0,00046354166666666700","0,00000520833333333330"
90,4050,8640000,"0,00046875000000000000","0,00000520833333333336"
91,4095,8640000,"0,00047395833333333300","0,00000520833333333330"
92,4140,8640000,"0,00047916666666666700","0,00000520833333333336"
93,4185,8640000,"0,00048437500000000000","0,00000520833333333330"
94,4230,8640000,"0,00048958333333333300","0,00000520833333333341"
95,4275,8640000,"0,00049479166666666700","0,00000520833333333330"
96,4320,8640000,"0,00050000000000000000","0,00000520833333333330"
97,4365,8640000,"0,00050520833333333300","0,00000520833333333330"
98,4410,8640000,"0,00051041666666666700","0,00000520833333333341"
99,4455,8640000,"0,00051562500000000000","0,00000520833333333330"
100,4500,8640000,"0,00052083333333333300","0,00000520833333333330"
101,4545,8640000,"0,00052604166666666700","0,00000520833333333341"
102,4590,8640000,"0,00053125000000000000","0,00000520833333333330"
103,4635,8640000,"0,00053645833333333300","0,00000520833333333330"
104,4680,8640000,"0,00054166666666666700","0,00000520833333333341"
105,4725,8640000,"0,00054687500000000000","0,00000520833333333330"
106,4770,8640000,"0,00055208333333333300","0,00000520833333333330"
107,4815,8640000,"0,00055729166666666700","0,00000520833333333330"
108,4860,8640000,"0,00056250000000000000","0,00000520833333333341"
109,4905,8640000,"0,00056770833333333300","0,00000520833333333330"
110,4950,8640000,"0,00057291666666666700","0,00000520833333333330"
111,4995,8640000,"0,00057812500000000000","0,00000520833333333341"
112,5040,8640000,"0,00058333333333333300","0,00000520833333333330"
113,5085,8640000,"0,00058854166666666700","0,00000520833333333330"
114,5130,8640000,"0,00059375000000000000","0,00000520833333333330"
115,5175,8640000,"0,00059895833333333300","0,00000520833333333341"
116,5220,8640000,"0,00060416666666666700","0,00000520833333333330"
