Naturais,B + 8,Ciclo Perfeito,B / C,D posterior – D atual
1,8,8640000,"0,00000092592592592593","0,00000092592592592593"
2,16,8640000,"0,00000185185185185185","0,00000092592592592593"
3,24,8640000,"0,00000277777777777778","0,00000092592592592593"
4,32,8640000,"0,00000370370370370370","0,00000092592592592593"
5,40,8640000,"0,00000462962962962963","0,00000092592592592593"
6,48,8640000,"0,00000555555555555556","0,00000092592592592593"
7,56,8640000,"0,00000648148148148148","0,00000092592592592593"
8,64,8640000,"0,00000740740740740741","0,00000092592592592593"
9,72,8640000,"0,00000833333333333333","0,00000092592592592593"
10,80,8640000,"0,00000925925925925926","0,00000092592592592593"
11,88,8640000,"0,00001018518518518520","0,00000092592592592593"
12,96,8640000,"0,00001111111111111110","0,00000092592592592593"
13,104,8640000,"0,00001203703703703700","0,00000092592592592593"
14,112,8640000,"0,00001296296296296300","0,00000092592592592593"
15,120,8640000,"0,00001388888888888890","0,00000092592592592593"
16,128,8640000,"0,00001481481481481480","0,00000092592592592593"
17,136,8640000,"0,00001574074074074070","0,00000092592592592593"
18,144,8640000,"0,00001666666666666670","0,00000092592592592592"
19,152,8640000,"0,00001759259259259260","0,00000092592592592593"
20,160,8640000,"0,00001851851851851850","0,00000092592592592593"
21,168,8640000,"0,00001944444444444440","0,00000092592592592592"
22,176,8640000,"0,00002037037037037040","0,00000092592592592593"
23,184,8640000,"0,00002129629629629630","0,00000092592592592593"
24,192,8640000,"0,00002222222222222220","0,00000092592592592592"
25,200,8640000,"0,00002314814814814810","0,00000092592592592593"
26,208,8640000,"0,00002407407407407410","0,00000092592592592593"
27,216,8640000,"0,00002500000000000000","0,00000092592592592592"
28,224,8640000,"0,00002592592592592590","0,00000092592592592593"
29,232,8640000,"0,00002685185185185190","0,00000092592592592593"
30,240,8640000,"0,00002777777777777780","0,00000092592592592592"
31,248,8640000,"0,00002870370370370370","0,00000092592592592593"
32,256,8640000,"0,00002962962962962960","0,00000092592592592592"
33,264,8640000,"0,00003055555555555560","0,00000092592592592593"
