Naturais,B + 59,Ciclo Perfeito,B / C,D posterior – D atual
1,59,8640000,"0,00000682870370370370","0,00000682870370370370"
2,118,8640000,"0,00001365740740740740","0,00000682870370370371"
3,177,8640000,"0,00002048611111111110","0,00000682870370370370"
4,236,8640000,"0,00002731481481481480","0,00000682870370370370"
5,295,8640000,"0,00003414351851851850","0,00000682870370370371"
6,354,8640000,"0,00004097222222222220","0,00000682870370370370"
7,413,8640000,"0,00004780092592592590","0,00000682870370370370"
8,472,8640000,"0,00005462962962962960","0,00000682870370370370"
9,531,8640000,"0,00006145833333333330","0,00000682870370370370"
10,590,8640000,"0,00006828703703703700","0,00000682870370370372"
11,649,8640000,"0,00007511574074074080","0,00000682870370370370"
12,708,8640000,"0,00008194444444444450","0,00000682870370370370"
13,767,8640000,"0,00008877314814814820","0,00000682870370370370"
14,826,8640000,"0,00009560185185185190","0,00000682870370370370"
15,885,8640000,"0,00010243055555555600","0,00000682870370370370"
16,944,8640000,"0,00010925925925925900","0,00000682870370370370"
17,1003,8640000,"0,00011608796296296300","0,00000682870370370369"
18,1062,8640000,"0,00012291666666666700","0,00000682870370370372"
19,1121,8640000,"0,00012974537037037000","0,00000682870370370369"
20,1180,8640000,"0,00013657407407407400","0,00000682870370370372"
21,1239,8640000,"0,00014340277777777800","0,00000682870370370372"
22,1298,8640000,"0,00015023148148148200","0,00000682870370370369"
23,1357,8640000,"0,00015706018518518500","0,00000682870370370372"
24,1416,8640000,"0,00016388888888888900","0,00000682870370370369"
25,1475,8640000,"0,00017071759259259300","0,00000682870370370372"
26,1534,8640000,"0,00017754629629629600","0,00000682870370370369"
27,1593,8640000,"0,00018437500000000000","0,00000682870370370372"
28,1652,8640000,"0,00019120370370370400","0,00000682870370370369"
29,1711,8640000,"0,00019803240740740700","0,00000682870370370372"
30,1770,8640000,"0,00020486111111111100","0,00000682870370370369"
31,1829,8640000,"0,00021168981481481500","0,00000682870370370372"
32,1888,8640000,"0,00021851851851851900","0,00000682870370370369"
33,1947,8640000,"0,00022534722222222200","0,00000682870370370372"
34,2006,8640000,"0,00023217592592592600","0,00000682870370370369"
35,2065,8640000,"0,00023900462962963000","0,00000682870370370369"
36,2124,8640000,"0,00024583333333333300","0,00000682870370370372"
37,2183,8640000,"0,00025266203703703700","0,00000682870370370372"
38,2242,8640000,"0,00025949074074074100","0,00000682870370370372"
39,2301,8640000,"0,00026631944444444400","0,00000682870370370366"
40,2360,8640000,"0,00027314814814814800","0,00000682870370370372"
41,2419,8640000,"0,00027997685185185200","0,00000682870370370372"
42,2478,8640000,"0,00028680555555555600","0,00000682870370370372"
43,2537,8640000,"0,00029363425925925900","0,00000682870370370372"
44,2596,8640000,"0,00030046296296296300","0,00000682870370370366"
45,2655,8640000,"0,00030729166666666700","0,00000682870370370372"
46,2714,8640000,"0,00031412037037037000","0,00000682870370370372"
47,2773,8640000,"0,00032094907407407400","0,00000682870370370372"
48,2832,8640000,"0,00032777777777777800","0,00000682870370370366"
49,2891,8640000,"0,00033460648148148100","0,00000682870370370372"
50,2950,8640000,"0,00034143518518518500","0,00000682870370370372"
51,3009,8640000,"0,00034826388888888900","0,00000682870370370372"
52,3068,8640000,"0,00035509259259259300","0,00000682870370370366"
53,3127,8640000,"0,00036192129629629600","0,00000682870370370372"
54,3186,8640000,"0,00036875000000000000","0,00000682870370370372"
55,3245,8640000,"0,00037557870370370400","0,00000682870370370372"
56,3304,8640000,"0,00038240740740740700","0,00000682870370370366"
57,3363,8640000,"0,00038923611111111100","0,00000682870370370372"
58,3422,8640000,"0,00039606481481481500","0,00000682870370370372"
59,3481,8640000,"0,00040289351851851900","0,00000682870370370372"
60,3540,8640000,"0,00040972222222222200","0,00000682870370370366"
61,3599,8640000,"0,00041655092592592600","0,00000682870370370372"
62,3658,8640000,"0,00042337962962963000","0,00000682870370370372"
63,3717,8640000,"0,00043020833333333300","0,00000682870370370372"
64,3776,8640000,"0,00043703703703703700","0,00000682870370370372"
65,3835,8640000,"0,00044386574074074100","0,00000682870370370366"
66,3894,8640000,"0,00045069444444444400","0,00000682870370370372"
67,3953,8640000,"0,00045752314814814800","0,00000682870370370372"
68,4012,8640000,"0,00046435185185185200","0,00000682870370370372"
69,4071,8640000,"0,00047118055555555600","0,00000682870370370366"
70,4130,8640000,"0,00047800925925925900","0,00000682870370370372"
71,4189,8640000,"0,00048483796296296300","0,00000682870370370366"
72,4248,8640000,"0,00049166666666666700","0,00000682870370370377"
73,4307,8640000,"0,00049849537037037000","0,00000682870370370366"
74,4366,8640000,"0,00050532407407407400","0,00000682870370370377"
75,4425,8640000,"0,00051215277777777800","0,00000682870370370366"
76,4484,8640000,"0,00051898148148148200","0,00000682870370370366"
77,4543,8640000,"0,00052581018518518500","0,00000682870370370377"
78,4602,8640000,"0,00053263888888888900","0,00000682870370370366"
79,4661,8640000,"0,00053946759259259300","0,00000682870370370366"
80,4720,8640000,"0,00054629629629629600","0,00000682870370370377"
81,4779,8640000,"0,00055312500000000000","0,00000682870370370366"
82,4838,8640000,"0,00055995370370370400","0,00000682870370370377"
83,4897,8640000,"0,00056678240740740700","0,00000682870370370366"
84,4956,8640000,"0,00057361111111111100","0,00000682870370370366"
85,5015,8640000,"0,00058043981481481500","0,00000682870370370377"
86,5074,8640000,"0,00058726851851851900","0,00000682870370370366"
87,5133,8640000,"0,00059409722222222200","0,00000682870370370377"
88,5192,8640000,"0,00060092592592592600","0,00000682870370370366"
89,5251,8640000,"0,00060775462962963000","0,00000682870370370366"
90,5310,8640000,"0,00061458333333333300","0,00000682870370370377"
91,5369,8640000,"0,00062141203703703700","0,00000682870370370366"
92,5428,8640000,"0,00062824074074074100","0,00000682870370370366"
93,5487,8640000,"0,00063506944444444400","0,00000682870370370377"
94,5546,8640000,"0,00064189814814814800","0,00000682870370370366"
95,5605,8640000,"0,00064872685185185200","0,00000682870370370377"
96,5664,8640000,"0,00065555555555555600","0,00000682870370370366"
97,5723,8640000,"0,00066238425925925900","0,00000682870370370366"
98,5782,8640000,"0,00066921296296296300","0,00000682870370370377"
99,5841,8640000,"0,00067604166666666700","0,00000682870370370366"
100,5900,8640000,"0,00068287037037037000","0,00000682870370370366"
101,5959,8640000,"0,00068969907407407400","0,00000682870370370377"
102,6018,8640000,"0,00069652777777777800","0,00000682870370370366"
103,6077,8640000,"0,00070335648148148200","0,00000682870370370377"
104,6136,8640000,"0,00071018518518518500","0,00000682870370370366"
105,6195,8640000,"0,00071701388888888900","0,00000682870370370366"
106,6254,8640000,"0,00072384259259259200","0,00000682870370370377"
107,6313,8640000,"0,00073067129629629600","0,00000682870370370366"
108,6372,8640000,"0,00073750000000000000","0,00000682870370370377"
109,6431,8640000,"0,00074432870370370400","0,00000682870370370366"
110,6490,8640000,"0,00075115740740740700","0,00000682870370370366"
111,6549,8640000,"0,00075798611111111100","0,00000682870370370377"
112,6608,8640000,"0,00076481481481481500","0,00000682870370370366"
113,6667,8640000,"0,00077164351851851900","0,00000682870370370366"
114,6726,8640000,"0,00077847222222222200","0,00000682870370370377"
115,6785,8640000,"0,00078530092592592600","0,00000682870370370366"
116,6844,8640000,"0,00079212962962963000","0,00000682870370370377"
117,6903,8640000,"0,00079895833333333400","0,00000682870370370366"
118,6962,8640000,"0,00080578703703703700","0,00000682870370370366"
119,7021,8640000,"0,00081261574074074100","0,00000682870370370377"
120,7080,8640000,"0,00081944444444444500","0,00000682870370370366"
121,7139,8640000,"0,00082627314814814800","0,00000682870370370366"
122,7198,8640000,"0,00083310185185185200","0,00000682870370370377"
123,7257,8640000,"0,00083993055555555600","0,00000682870370370366"
124,7316,8640000,"0,00084675925925925900","0,00000682870370370377"
125,7375,8640000,"0,00085358796296296300","0,00000682870370370366"
126,7434,8640000,"0,00086041666666666700","0,00000682870370370366"
127,7493,8640000,"0,00086724537037037000","0,00000682870370370377"
128,7552,8640000,"0,00087407407407407400","0,00000682870370370366"
129,7611,8640000,"0,00088090277777777800","0,00000682870370370377"
130,7670,8640000,"0,00088773148148148200","0,00000682870370370366"
131,7729,8640000,"0,00089456018518518500","0,00000682870370370366"
132,7788,8640000,"0,00090138888888888900","0,00000682870370370377"
133,7847,8640000,"0,00090821759259259300","0,00000682870370370366"
134,7906,8640000,"0,00091504629629629600","0,00000682870370370366"
135,7965,8640000,"0,00092187500000000000","0,00000682870370370377"
136,8024,8640000,"0,00092870370370370400","0,00000682870370370366"
137,8083,8640000,"0,00093553240740740700","0,00000682870370370377"
138,8142,8640000,"0,00094236111111111100","0,00000682870370370366"
139,8201,8640000,"0,00094918981481481500","0,00000682870370370366"
140,8260,8640000,"0,00095601851851851900","0,00000682870370370377"
141,8319,8640000,"0,00096284722222222200","0,00000682870370370366"
142,8378,8640000,"0,00096967592592592600","0,00000682870370370366"
143,8437,8640000,"0,00097650462962963000","0,00000682870370370366"
144,8496,8640000,"0,00098333333333333300","0,00000682870370370377"
145,8555,8640000,"0,00099016203703703700","0,00000682870370370377"
146,8614,8640000,"0,00099699074074074100","0,00000682870370370377"
147,8673,8640000,"0,00100381944444444000","0,00000682870370370355"
148,8732,8640000,"0,00101064814814815000","0,00000682870370370377"
149,8791,8640000,"0,00101747685185185000","0,00000682870370370377"
150,8850,8640000,"0,00102430555555556000","0,00000682870370370355"
151,8909,8640000,"0,00103113425925926000","0,00000682870370370377"
152,8968,8640000,"0,00103796296296296000","0,00000682870370370377"
153,9027,8640000,"0,00104479166666667000","0,00000682870370370355"
154,9086,8640000,"0,00105162037037037000","0,00000682870370370377"
155,9145,8640000,"0,00105844907407407000","0,00000682870370370377"
156,9204,8640000,"0,00106527777777778000","0,00000682870370370355"
157,9263,8640000,"0,00107210648148148000","0,00000682870370370377"
158,9322,8640000,"0,00107893518518519000","0,00000682870370370377"
159,9381,8640000,"0,00108576388888889000","0,00000682870370370355"
160,9440,8640000,"0,00109259259259259000","0,00000682870370370377"
161,9499,8640000,"0,00109942129629630000","0,00000682870370370377"
162,9558,8640000,"0,00110625000000000000","0,00000682870370370377"
163,9617,8640000,"0,00111307870370370000","0,00000682870370370355"
164,9676,8640000,"0,00111990740740741000","0,00000682870370370377"
165,9735,8640000,"0,00112673611111111000","0,00000682870370370377"
166,9794,8640000,"0,00113356481481482000","0,00000682870370370355"
167,9853,8640000,"0,00114039351851852000","0,00000682870370370377"
168,9912,8640000,"0,00114722222222222000","0,00000682870370370377"
169,9971,8640000,"0,00115405092592593000","0,00000682870370370355"
170,10030,8640000,"0,00116087962962963000","0,00000682870370370377"
171,10089,8640000,"0,00116770833333333000","0,00000682870370370377"
172,10148,8640000,"0,00117453703703704000","0,00000682870370370355"
173,10207,8640000,"0,00118136574074074000","0,00000682870370370377"
174,10266,8640000,"0,00118819444444444000","0,00000682870370370377"
175,10325,8640000,"0,00119502314814815000","0,00000682870370370377"
176,10384,8640000,"0,00120185185185185000","0,00000682870370370355"
177,10443,8640000,"0,00120868055555556000","0,00000682870370370377"
178,10502,8640000,"0,00121550925925926000","0,00000682870370370377"
179,10561,8640000,"0,00122233796296296000","0,00000682870370370355"
180,10620,8640000,"0,00122916666666667000","0,00000682870370370377"
181,10679,8640000,"0,00123599537037037000","0,00000682870370370377"
182,10738,8640000,"0,00124282407407407000","0,00000682870370370355"
183,10797,8640000,"0,00124965277777778000","0,00000682870370370377"
184,10856,8640000,"0,00125648148148148000","0,00000682870370370377"
185,10915,8640000,"0,00126331018518519000","0,00000682870370370355"
186,10974,8640000,"0,00127013888888889000","0,00000682870370370377"
187,11033,8640000,"0,00127696759259259000","0,00000682870370370377"
188,11092,8640000,"0,00128379629629630000","0,00000682870370370377"
189,11151,8640000,"0,00129062500000000000","0,00000682870370370355"
190,11210,8640000,"0,00129745370370370000","0,00000682870370370377"
191,11269,8640000,"0,00130428240740741000","0,00000682870370370377"
192,11328,8640000,"0,00131111111111111000","0,00000682870370370355"
193,11387,8640000,"0,00131793981481481000","0,00000682870370370377"
194,11446,8640000,"0,00132476851851852000","0,00000682870370370377"
195,11505,8640000,"0,00133159722222222000","0,00000682870370370355"
196,11564,8640000,"0,00133842592592593000","0,00000682870370370377"
197,11623,8640000,"0,00134525462962963000","0,00000682870370370377"
198,11682,8640000,"0,00135208333333333000","0,00000682870370370355"
199,11741,8640000,"0,00135891203703704000","0,00000682870370370377"
200,11800,8640000,"0,00136574074074074000","0,00000682870370370377"
201,11859,8640000,"0,00137256944444444000","0,00000682870370370355"
202,11918,8640000,"0,00137939814814815000","0,00000682870370370377"
203,11977,8640000,"0,00138622685185185000","0,00000682870370370377"
204,12036,8640000,"0,00139305555555556000","0,00000682870370370377"
205,12095,8640000,"0,00139988425925926000","0,00000682870370370355"
206,12154,8640000,"0,00140671296296296000","0,00000682870370370377"
207,12213,8640000,"0,00141354166666667000","0,00000682870370370377"
208,12272,8640000,"0,00142037037037037000","0,00000682870370370355"
209,12331,8640000,"0,00142719907407407000","0,00000682870370370377"
210,12390,8640000,"0,00143402777777778000","0,00000682870370370377"
211,12449,8640000,"0,00144085648148148000","0,00000682870370370355"
212,12508,8640000,"0,00144768518518518000","0,00000682870370370377"
213,12567,8640000,"0,00145451388888889000","0,00000682870370370377"
214,12626,8640000,"0,00146134259259259000","0,00000682870370370355"
215,12685,8640000,"0,00146817129629630000","0,00000682870370370377"
216,12744,8640000,"0,00147500000000000000","0,00000682870370370377"
217,12803,8640000,"0,00148182870370370000","0,00000682870370370377"
218,12862,8640000,"0,00148865740740741000","0,00000682870370370355"
219,12921,8640000,"0,00149548611111111000","0,00000682870370370377"
220,12980,8640000,"0,00150231481481481000","0,00000682870370370377"
221,13039,8640000,"0,00150914351851852000","0,00000682870370370355"
222,13098,8640000,"0,00151597222222222000","0,00000682870370370377"
223,13157,8640000,"0,00152280092592593000","0,00000682870370370377"
224,13216,8640000,"0,00152962962962963000","0,00000682870370370355"
225,13275,8640000,"0,00153645833333333000","0,00000682870370370377"
226,13334,8640000,"0,00154328703703704000","0,00000682870370370377"
227,13393,8640000,"0,00155011574074074000","0,00000682870370370355"
228,13452,8640000,"0,00155694444444444000","0,00000682870370370377"
229,13511,8640000,"0,00156377314814815000","0,00000682870370370377"
230,13570,8640000,"0,00157060185185185000","0,00000682870370370377"
231,13629,8640000,"0,00157743055555556000","0,00000682870370370355"
232,13688,8640000,"0,00158425925925926000","0,00000682870370370377"
233,13747,8640000,"0,00159108796296296000","0,00000682870370370377"
234,13806,8640000,"0,00159791666666667000","0,00000682870370370355"
235,13865,8640000,"0,00160474537037037000","0,00000682870370370377"
236,13924,8640000,"0,00161157407407407000","0,00000682870370370377"
237,13983,8640000,"0,00161840277777778000","0,00000682870370370355"
238,14042,8640000,"0,00162523148148148000","0,00000682870370370377"
239,14101,8640000,"0,00163206018518519000","0,00000682870370370377"
240,14160,8640000,"0,00163888888888889000","0,00000682870370370355"
241,14219,8640000,"0,00164571759259259000","0,00000682870370370377"
242,14278,8640000,"0,00165254629629630000","0,00000682870370370377"
243,14337,8640000,"0,00165937500000000000","0,00000682870370370355"
244,14396,8640000,"0,00166620370370370000","0,00000682870370370377"
245,14455,8640000,"0,00167303240740741000","0,00000682870370370377"
246,14514,8640000,"0,00167986111111111000","0,00000682870370370377"
247,14573,8640000,"0,00168668981481482000","0,00000682870370370355"
248,14632,8640000,"0,00169351851851852000","0,00000682870370370377"
249,14691,8640000,"0,00170034722222222000","0,00000682870370370377"
250,14750,8640000,"0,00170717592592593000","0,00000682870370370355"
251,14809,8640000,"0,00171400462962963000","0,00000682870370370377"
252,14868,8640000,"0,00172083333333333000","0,00000682870370370377"
253,14927,8640000,"0,00172766203703704000","0,00000682870370370355"
254,14986,8640000,"0,00173449074074074000","0,00000682870370370377"
255,15045,8640000,"0,00174131944444444000","0,00000682870370370377"
256,15104,8640000,"0,00174814814814815000","0,00000682870370370355"
257,15163,8640000,"0,00175497685185185000","0,00000682870370370377"
258,15222,8640000,"0,00176180555555556000","0,00000682870370370377"
259,15281,8640000,"0,00176863425925926000","0,00000682870370370377"
260,15340,8640000,"0,00177546296296296000","0,00000682870370370355"
261,15399,8640000,"0,00178229166666667000","0,00000682870370370377"
262,15458,8640000,"0,00178912037037037000","0,00000682870370370377"
263,15517,8640000,"0,00179594907407407000","0,00000682870370370355"
264,15576,8640000,"0,00180277777777778000","0,00000682870370370377"
265,15635,8640000,"0,00180960648148148000","0,00000682870370370377"
266,15694,8640000,"0,00181643518518519000","0,00000682870370370355"
267,15753,8640000,"0,00182326388888889000","0,00000682870370370377"
268,15812,8640000,"0,00183009259259259000","0,00000682870370370377"
269,15871,8640000,"0,00183692129629630000","0,00000682870370370355"
270,15930,8640000,"0,00184375000000000000","0,00000682870370370377"
271,15989,8640000,"0,00185057870370370000","0,00000682870370370377"
272,16048,8640000,"0,00185740740740741000","0,00000682870370370377"
273,16107,8640000,"0,00186423611111111000","0,00000682870370370355"
274,16166,8640000,"0,00187106481481481000","0,00000682870370370377"
275,16225,8640000,"0,00187789351851852000","0,00000682870370370377"
276,16284,8640000,"0,00188472222222222000","0,00000682870370370355"
277,16343,8640000,"0,00189155092592593000","0,00000682870370370377"
278,16402,8640000,"0,00189837962962963000","0,00000682870370370377"
279,16461,8640000,"0,00190520833333333000","0,00000682870370370355"
280,16520,8640000,"0,00191203703703704000","0,00000682870370370377"
281,16579,8640000,"0,00191886574074074000","0,00000682870370370377"
282,16638,8640000,"0,00192569444444444000","0,00000682870370370355"
283,16697,8640000,"0,00193252314814815000","0,00000682870370370377"
284,16756,8640000,"0,00193935185185185000","0,00000682870370370377"
285,16815,8640000,"0,00194618055555556000","0,00000682870370370355"
286,16874,8640000,"0,00195300925925926000","0,00000682870370370399"
287,16933,8640000,"0,00195983796296296000","0,00000682870370370334"
288,16992,8640000,"0,00196666666666667000","0,00000682870370370377"
289,17051,8640000,"0,00197349537037037000","0,00000682870370370377"
290,17110,8640000,"0,00198032407407407000","0,00000682870370370377"
291,17169,8640000,"0,00198715277777778000","0,00000682870370370377"
292,17228,8640000,"0,00199398148148148000","0,00000682870370370377"
293,17287,8640000,"0,00200081018518519000","0,00000682870370370377"
294,17346,8640000,"0,00200763888888889000","0,00000682870370370334"
295,17405,8640000,"0,00201446759259259000","0,00000682870370370377"
296,17464,8640000,"0,00202129629629630000","0,00000682870370370377"
297,17523,8640000,"0,00202812500000000000","0,00000682870370370377"
298,17582,8640000,"0,00203495370370370000","0,00000682870370370377"
299,17641,8640000,"0,00204178240740741000","0,00000682870370370377"
300,17700,8640000,"0,00204861111111111000","0,00000682870370370334"
301,17759,8640000,"0,00205543981481481000","0,00000682870370370377"
302,17818,8640000,"0,00206226851851852000","0,00000682870370370377"
303,17877,8640000,"0,00206909722222222000","0,00000682870370370377"
304,17936,8640000,"0,00207592592592593000","0,00000682870370370377"
305,17995,8640000,"0,00208275462962963000","0,00000682870370370377"
306,18054,8640000,"0,00208958333333333000","0,00000682870370370334"
307,18113,8640000,"0,00209641203703704000","0,00000682870370370377"
